"","Probe_ID","Gene_Symbol","Ensembl_Gene_ID","GSM60914","GSM60936","GSM60937","GSM60938","GSM60939","GSM60940","GSM60941","GSM60942","GSM60943","GSM60944","GSM60945","GSM60946","GSM60947","GSM60948","GSM60949","GSM60950","GSM60951","GSM60952","GSM60953","GSM60954","GSM60955","GSM60956","GSM60957","GSM61474"
"3835",3787,"LILRB4","ENSG00000278279","0.066803371","0.077466656","-0.237790714","0.143251104","-0.304385794","-0.08858199","0.224786936","0.140525977","0.064808296","0.213602782","-0.016315994","-0.019718235","0.025048821","0.14637541","0.09375505","-0.323751855","-0.230746209","0.145452277","0.362179052","-0.136075819","0.430958346","-0.135550228","-0.448052557",0.916445623
"3836",3788,"LILRB4","ENSG00000278279","0.278301162","0.071104999","0.08914307","0.310301208","0.173087232","-0.040077439","-0.059754743","0.144253594","0.776395739","0.34965766","-0.112115954","-0.429321725","-0.183460525","0.031782393","-0.005840879","0.059706246","0.035605203","0.555823081","0.083208414","-0.619519723","0.256801306","0.213706693","-0.323176641",1.07977208
"3837",3789,"PPP1R7","ENSG00000115685","0.400514576","-0.142216903","0.318788387","-0.495510608","0.028748938",NA,NA,NA,NA,"-0.349816891","-0.093675022","0.050015538","-0.145960263","0.095480309","-0.017906019","-0.221691233","-0.131853394","0.069188124","0.185101557","0.105236216","0.081930431","-0.294887737","-0.699852421",1.264305177
"3838",3790,"PPP1R7","ENSG00000115685","0.226257263","0.104391391","0.123199065","0.124883672","0.039867383",NA,NA,NA,NA,"0.047983195","-0.22346148","-0.190632483","-0.036495075","0.114528388","-0.251305113","-0.069156227","0.21072152","0.154987834","-0.116193018","-0.098578873","0.149377624","-0.104141582","-0.531603379",1.164670659
"3839",3791,"SCRN2","ENSG00000141295","-0.157381989",NA,"-0.08809133","-0.422606045","0.256196976",NA,NA,NA,NA,"0.116502514","0.241888597","-0.392317423","-0.033713996","-0.032276403","-0.156487695",NA,NA,NA,NA,NA,"-0.080289585","0.322769071","-0.793273035",1.656410256
"3840",3792,"SCRN2","ENSG00000141295","-0.118524726","-0.019275329","0.036052562","-0.028368513","-0.20894689",NA,NA,NA,NA,"-0.0671646","0.627916381","-0.543985356","-2.558785878","0.168628197",NA,NA,NA,NA,NA,NA,"-0.039528364","0.190149785","-0.327703833",1.016524217
"3841",3793,"MGC2494","3793","0.187775217","-0.510350014","-0.151884446","0.343407822","-0.319487674",NA,NA,NA,NA,"0.002445246","-0.167741532",NA,NA,"0.307323682","-0.028960179","0.010416616","0.173629971","-0.447549369","-0.167091027","-0.043226103","-0.054726297","0.119052672","0.15750957",1.156730769
"3842",3794,"MGC2494","3794","0.027951747","-0.041566493","0.129191074","0.064001","-0.101759797",NA,NA,NA,NA,"0.078002512","0.189033824",NA,NA,"-0.063752421","-0.009575445","0.230280494","0.074390025","0.099863894",NA,"0.228483531","-0.431744506","0.116132184","0.228654672",1.163280116
"3843",3795,"DBNL","ENSG00000136279","0.08408829","0.210985503","0.180529876","0.034163015","-0.0700637",NA,NA,"-0.217626494","-0.11854289","0.169129909","-0.184264441","-0.012627608","-0.087685565","0.336129787","-0.13804094","-0.182408799","-0.191609081","-0.332436438","-0.2307856","-0.148954472","0.183364317","0.042684394","-0.309064148",0.65738758
"3844",3796,"DBNL","ENSG00000136279","0.243582845","0.315721375","0.160121199","0.006716916","-0.044807795",NA,NA,"-0.265523958","-0.152631856","0.059722977","0.193587491","-0.171511252","-0.144913669","0.101298282","-0.182478052","0.011881344","0.416845998","-0.243059481","-0.232241182","-0.415601824","0.123278223","-0.253662667","-0.259027423",0.898047722
"3845",3797,"GAPD","3797","-0.58882355","-0.313052086","-0.247927513","-0.149070189","-0.06857195","0.751377345","1.95060418",NA,NA,"-0.656170062","0.127680016","1.131040863","1.411859056","0.236812234","-0.4022012","-0.126590032","0.4223055","0.155348589","0.302551702","0.048363022","-0.085188367","-0.024189466","-0.096886893",0.872868972
"3846",3798,"GAPD","3798","-0.821376778","-0.371348499","-0.117933734","0.068844477","-0.477263862","0.924248221","2.402400674",NA,NA,"-0.552837366","0.344177891","1.024119529","1.496275204","0.187754465","-0.424692906","-0.324793429","0.027952694","0.493645383","-0.281734393","-0.167752526","0.28542433","0.088030212","0.051408611",1.177101096
"3847",3799,"PPP1R7","ENSG00000115685","-0.256184056","-0.031645627","-0.113644341","0.360747344","-0.180202015",NA,NA,NA,NA,"0.303350267","-0.033998398","-0.150709445","0.315045921","0.328421857","0.372809264","-0.329059839","-0.334695391","-0.415824782","0.239642557","-0.22758557","-0.350290318","-1.137503524","-0.118423749",0.821393035
"3848",3800,"PPP1R7","ENSG00000115685","0.132843995","0.592122292","-0.043092547","-0.106384313","0.396912396",NA,NA,NA,NA,"-0.004670432","-0.046895625","0.269580744","-0.011469527",NA,"-0.54261621","0.074392033","0.030711003","0.633347151","0.078002512","0.346631016","-0.260162227","-0.045491384","-0.094087485",0.917077986
"3849",3801,"C1QA","ENSG00000173372","-0.094450936","0.058833638","-0.126787351","0.167599948","-0.078334777",NA,NA,"-0.057371179",NA,"-0.247876311","-0.130847479","0.057512459","0.138612403","0.198802079","0.01793905","-0.091659022","0.157381989","-0.13284176","-0.061029433","-0.271736358","-0.074767768","0.256789429","-0.291982019",0.817384953
"3850",3802,"C1QA","ENSG00000173372","0.149080515","0.03275034","-0.019870706","0.352881023","0.016643756",NA,NA,"-0.134621015","0.798096954","-0.163288901","0.099921198",NA,"-0.469548591","-0.262363541","-0.280107919","0.132321484","-0.086935637","-0.128214368",NA,"-0.332441562","-0.178500896","0.475808825","-0.341036918",0.941982272
"3851",3803,"PFKFB1","ENSG00000158571","0.107849827","0.290865087","-0.101549767",NA,"0.019709255",NA,NA,"-0.244733589","-0.293731203","0.552159711","0.023959899",NA,NA,"-0.004691695","0.135078316","-0.03611225","0.454230267","0.025358758","0.018378529","0.047192478","-0.018651779","-0.094404565","-0.363837168",1.105769231
"3852",3804,"PFKFB1","ENSG00000158571","0.344999538","-0.193314387","0.525921605","0.362258785","-0.153145047",NA,NA,"0.03571675","0.2595546","0.350575317","0.193363373",NA,NA,"0.058495649","-0.265326217","0.25237487","0.002882509","-0.299516016","-0.364274386","-0.302248286","0.32413296","-0.247078643","-0.054667883",1.061728395
"3853",3805,"SPATA11","3805","0.065179552","-0.219313028","-0.159585061","0.235155373","-0.059305829",NA,NA,"-0.09592442",NA,"0.054996114","0.155531516","0.258269458","0.128969799","0.323869309","0.273875965","-0.247433628","0.628589433","-0.257365656","0.179513533","0.012856693","0.090317144","0.199937571","-0.212644445",1.024434389
"3854",3806,"SPATA11","3806","-0.248767837","0.10800265","0.399062858","-0.17166256","0.059041272",NA,NA,"0.159244703","1.208670186","0.193746394","0.129328496","0.272604557","-0.208255169","0.240424662","-0.165722566","0.09294612","0.11311408","0.236846594","0.252936297","0.226711871","0.242118826","0.040803324","-0.02512548",1.205555556
"3855",3807,"SCO2","ENSG00000284194","0.138952013","-0.282227971","0.026967048","0.197652217","-0.248339677",NA,NA,NA,NA,"0.111913806","-0.161839031","-0.033874866","0.069307036","0.282215819","-0.049569859","-0.241554678","-0.158827293","-0.081904683","-0.183953624","-0.458129612","-0.244814019","-0.409176848","-0.587189226",1.194656489
"3856",3808,"SCO2","ENSG00000284194","0.13484727","0.245405794","0.17716392","0.111080468","-0.031432508",NA,NA,NA,NA,"0.030145164","-0.414412279","-0.09626796","-0.360101824",NA,NA,"-0.211627076","0.006440614","0.283158525","0.062650605","-0.125261597","-0.063584233","0.142722054","0.196463956",0.774617068
"3857",3809,"CLTB","ENSG00000175416","-0.3505685","-0.349418712","-0.100962457","0.138679113","-0.423055674","0.620515227","0.872588895","0.63787182","1.097904588","-0.634235702","-0.848908645","0.249587084","0.433235284","-0.728992932","-1.292376416","0.118670758","0.70234392","0.419402692","-0.432173412","-0.13880795","-0.273192168","0.22984692","-0.11768302",1.039557635
"3858",3810,"CLTB","ENSG00000175416","-0.331238717","-0.2968832","-0.260911839","0.197185082","-0.376113989","0.56751353","0.732034733","0.654810784","1.536821996","-0.986472471","-0.642756993",NA,"0.357047795","-0.777139885","-1.27079727","0.067647244","0.97512412","0.530222336",NA,"-0.181134152","-0.534219268","0.367584363","0.149844339",1.113207547
"3859",3811,"3811","3811","-0.095437105","0.116550092","-0.037627431","0.064662717","0.034416203",NA,NA,"-0.282343385","0.11284816","0.420878378","-0.208418338","-0.142378675","-0.135159583","0.02821002","-0.123932328","-0.081178404","-0.121015401","-0.05448324","-0.163261271","-0.070389328","0.033000897","-0.157071476","-0.443870181",0.937972769
"3860",3812,"3812","3812","-0.117075417","-0.167448271","0.383871487","0.334419039","0.06871275",NA,NA,"-0.159077619","0.125530882","0.001088416","-0.264034888",NA,"-0.388479288","-0.065950263","0.144987918","0.062860024","0.041820176","0.127421949","-0.045323991","-0.371030317","0.238704287","-0.25093791","-0.2109091",1.055859138
"3861",3813,"RPS21","ENSG00000171858","0.046214555","0.025090981","0.298730272","-0.166634503","-0.169012192",NA,NA,NA,NA,"-0.122638174","0.662729182","-0.548834335","-0.759479639","-0.423484922","-0.383443919","-0.172012083",NA,"-0.204796511","-0.220120047","-0.196249161","-0.002060012","-0.017564309","-0.076781234",0.682870853
"3862",3814,"RPS21","ENSG00000171858","0.152951923","-0.12615855","0.212380411","-0.123521217","-0.227956868",NA,NA,NA,NA,"-0.194692907","0.115477217","0.339242149","-0.517713165","-0.175316157","-0.51994123","-0.282811016",NA,"-0.273915733","-0.128228349","0.109587951","-0.103692891","-0.51754196","-0.26316515",0.964984552
"3863",3815,"CKM","ENSG00000104879","-0.2596981","-0.413619617","0.23878686","0.13318761","-0.129580961",NA,NA,NA,NA,"0.693650552","0.019281833","0.70295971","0.347971558","-0.277727526","-0.315905313","-0.038949929","-0.113287286","0.222392421","0.398710596","0.379884819","-0.087085617","0.075596287","0.034505562",1.21009887
"3864",3816,"CKM","ENSG00000104879","0.119976468","-0.203896078","-0.05202951","0.215068295","-0.035895549",NA,NA,NA,NA,"0.48454201","0.13102159","-0.0662156","0.674354504",NA,"0.15268538","-0.141526894","0.247081415","-0.417248527","0.218384933","0.019899557","-0.218572995","-0.023917551","0.253827642",1.06432247
"3865",3817,"TXN2","ENSG00000100348","-0.252246664","-0.07026098","0.189541394","0.328622747","-0.023213615",NA,NA,NA,NA,NA,"0.31798091","-0.329775957","-0.271368148",NA,NA,"-0.076815597","-0.551974089","-0.337652447","-0.09696173","-0.14459448","-0.019471116","0.239143786","-0.05638247",1.110772976
"3866",3818,"TXN2","ENSG00000100348","0.085556271","-0.151966421","0.130752306","0.388340519","-0.085000073",NA,NA,NA,NA,"0.261014026","0.198775185","-0.339063327","-0.104697379",NA,NA,"0.20197393","0.023532561","-0.019650195","-0.236897341","-0.004203048","-0.157021168","-0.189899701","0.01153503",0.857208448
"3867",3819,"PPP2R4","3819","0.125888294","0.397121607","0.265420999","-0.117287943","-0.01690206",NA,NA,"0.431922935",NA,"-0.069041644","0.113712801","0.327081605","-0.016292607","0.012133756","-0.206040671","0.161463423","0.03058832","-0.102381904","-0.100227448","-0.241452382","0.504517588","-0.006393046","-0.155824804",0.871483729
"3868",3820,"PPP2R4","3820","-0.167759117","0.236215289","0.138915429","0.10135267","-0.167970395",NA,NA,"0.285323677","0.084190087","0.081769556","0.305515005","-0.5452668","-0.075717054","0.410695952","0.127659274","0.218332301","-0.319239007","-0.384528621","-0.11561751","-0.429970156","0.360912285","-0.036397881","-0.114119898",1.262135922
"3869",3821,"ACTN2","ENSG00000077522","-0.447754178","0.107892226","0.072149786","-0.234821871","-0.049291594","0.787696396","1.168007798",NA,NA,"-0.143006302","-0.027879033","0.636646656","0.745026343","0.152352372","-0.295006796","-0.000620647","0.17187855","0.018221502","0.732591058","0.393879356","-0.188782438","0.213213481","-0.201258208",1.418357488
"3870",3822,"ACTN2","ENSG00000077522","0.192975933","0.078801568","0.182639397","0.121291924","0.111568229","0.398193989","1.048966849",NA,NA,"0.416871156","0.018523331","0.77964961","0.328788851","0.446198431","-0.214069925","-0.176856288","0.400610429","0.055921324","0.257797757","-0.080314355","-0.24423681","0.479413662","0.537501147",1.569402229
"3871",3823,"TDE2L","3823","0.104896701",NA,"-0.206891328","-0.256671904","-0.170630994",NA,NA,NA,NA,"0.561179941","0.081315799","0.013726983","-0.255838904","-0.15415019","0.20745554","-0.385653692","-0.142480319","-0.512861452",NA,NA,"0.133030047","0.290265631","-1.270696767",0.926489227
"3872",3824,"TDE2L","3824","0.143914674","0.393402187","0.015164636","0.5036762","-0.205333159",NA,NA,NA,NA,"0.005211427","-0.484223411","-0.487445995","0.056878201","0.224985798",NA,"-0.052304357","-0.113890967","-0.252103727",NA,NA,"-0.997993004","-0.026127619","0.024139354",0.817786561
"3873",3825,"3825","3825","0.129422172","0.004920856",NA,NA,NA,NA,"-0.715887783","-0.081320207","-0.103093493","0.370955378","0.051979528","-0.237969068","-0.40151429","0.540080902","-0.014749726","0.13883894","-0.55647095","-0.08300333","-0.116821282","-0.387298184","-0.262002066","-0.054558103","-0.39013898",0.978139535
"3874",3826,"3826","3826","0.108964827","0.078915957",NA,NA,NA,"0.139121802","0.010857587","-0.19005496","0.059169777","0.477506057","-0.20399321","-0.488588034","-0.120274711","-0.221044738","-0.111558765","0.132429044","-0.333170016","0.009810119","0.034715223","-0.642131024","0.088399549","-0.014414352","-0.76540674",0.968032787
"3875",3827,"3827","3827","0.200559007","-0.00776166","-0.058943825","0.096950334","-0.234031388",NA,NA,NA,NA,"-0.165951355","-0.207944764","-0.057715498","0.26166324","0.40557717","-0.281582213","0.260929818","-0.33837134","0.037505151","0.14245511","-0.007912424",NA,"-0.123820867","-0.408252895",0.899862196
"3876",3828,"3828","3828","-0.066004746","-0.125501666","-0.124676154","-0.05626822","-0.391745764",NA,NA,NA,NA,"0.088179827","0.032316052","0.078930469","-0.255096586","-0.205844576","0.008052272","-0.081048446","0.153072152","-0.069209911","0.019673419","0.080478856",NA,"-0.212736869","-0.237540336",0.968737475
"3877",3829,"RPL10","ENSG00000147403","-0.750091249","-0.411636566","-0.453161878","-0.104588901","-0.338720455","-0.115604918","0.938668157","0.220047517","0.677555827","-0.092383228","0.103676063","0.488105417","0.65057197",NA,NA,"-0.34923187","-0.281982158","0.478390837","0.232540867","0.143791772","-0.303564365","0.289817262","-0.236630892",1.461305278
"3878",3830,"RPL10","ENSG00000147403","-0.777550787","-0.454731205","-0.287009679","0.170790375","-0.39895776","0.15054237","1.17226808","0.393533278","0.631368018","-0.277176308","0.298223412","0.637341653","0.572645283",NA,NA,"-0.19958051","0.156153958","0.369554729","0.257772847","0.141554144","-0.161322876","0.194434962","-0.128727386",1.488280582
"3879",3831,"M9","3831","-0.164021859","0.147306699","-0.058057102","0.218382639","-0.26508488",NA,NA,"0.370332727","0.064778335","0.220011557","0.173304564","0.095282972","0.597866249","0.589472848","-0.174237994","-0.24894379","-0.440348588","0.037644774","0.260428766","0.00865187","-0.304823197","-0.056583528",NA,0.993504385
"3880",3832,"M9","3832","0.280621121","-0.01120431","-0.058140127","-0.023948535","-0.012135326","0.03911613","0.541628797","1.008299323","-0.033539111","0.30538704","0.013007344","0.426796088","0.485198571","0.438613147","0.250714134","-0.143476609","0.232290882","0.319531591","0.228915028","-0.253198468","-0.132122969","0.16978787","0.279667227",1.045045045
"3881",3833,"ATIC","ENSG00000138363","0.180572246","0.145127295",NA,NA,NA,NA,NA,NA,NA,"-0.362032061","0.280433034",NA,NA,NA,NA,"-0.521028195","0.024247546","0.005862239","0.504103296","-0.152476031","0.485776897","-0.019688335",NA,0.754139073
"3882",3834,"ATIC","ENSG00000138363","0.04759838","0.144363031",NA,NA,NA,NA,NA,NA,NA,"0.074531667","0.199616686",NA,NA,NA,NA,"0.036286206","0.528219989","0.241208043","0.015331654",NA,"0.337632996","0.273625051","0.208505733",0.837592745
"3883",3835,"RPS15","ENSG00000115268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.296132094",NA,"0.08982682",NA,NA,NA,"-0.267047468",NA,1.275912409
"3884",3836,"RPS15","ENSG00000115268",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.222392421","0.317436047",NA,NA,NA,NA,"0.218498505",NA,"0.141333351",NA,NA,NA,"0.038680468",NA,1.173521851
"3885",3837,"3837","3837","-0.056143078","0.070106843","-0.021061616","-0.005843244","-0.219494861",NA,NA,"0.296717532",NA,"-0.005308911","-0.082976582","-0.205296837","-0.014884237","-0.001943024","0.577091804","-0.243598992","-0.105588344","0.324277909","-0.370311142","-0.459616591","0.059265949","-0.19002913","-0.840080392",0.925925926
"3886",3838,"3838","3838","0.148337426","-0.145477382","0.258596231","-0.035166854","-0.153185146",NA,NA,"0.128956357","-0.876403674","0.049667385","0.024273044","-0.230866425","-0.282741056","-0.185479816","0.003811614","0.22102234","-0.052665579","-0.123605098",NA,"-0.590254026","-0.168611452","-0.013175389","-0.12701641",1.0024888
"3887",3839,"PSMB1","ENSG00000008018","0.177227252",NA,"-0.0377288","-0.35331607","-0.014239367",NA,NA,NA,NA,"-0.584962501","-0.286156964","-0.034293178","-0.047792098","0.442483952","-0.707819249","0.192172667",NA,"1.005255725","0.244720894","0.102550437","0.077775155","0.224317298",NA,1.457535387
"3888",3840,"PSMB1","ENSG00000008018","-0.371878881","-0.354199914","-0.362877723","-0.038672492","-0.192423879",NA,NA,NA,NA,"-0.579114519","0.398024389","-0.17164025","-0.058003271","-0.107349337","-0.19112173","0.243595815","0.475803603","0.043190369","0.570808406",NA,"-0.63856189","0.047132376",NA,1.322880583
"3889",3841,"3841","3841","-0.533514736","-0.158365596",NA,NA,NA,NA,NA,"0.162049909",NA,"0.680726484","-0.076254361","0.202088325","0.537588499","0.396476565","-0.309378133","0.089086254","-0.574199721","0.437675961","0.777318188","1.022601429","0.468343787","0.614772203","0.832727012",2.167750325
"3890",3842,"3842","3842","-0.606634834","-0.316898701",NA,NA,NA,NA,NA,"0.301087752","0.520991274","0.259510725","0.518678633","0.505319164","0.544990107","0.088188455","-0.29910466","-0.17982722","-0.358035196","-0.029945401","0.925749211","0.553279433","0.105380496","0.462303369","0.33632761",1.814608972
"3891",3843,"3843","3843","0.353788093","0.446763792","-0.096691199","0.04206406","0.032666189",NA,NA,NA,NA,"-0.023522723","0.074737967","0.321386644","0.115247909","0.405787679","-0.162857202","-0.118359342","0.531744531","-0.252256266","0.094195362","-0.103021288","-0.216916939","0.213035019","-0.129880283",0.87398374
"3892",3844,"3844","3844","-0.061927749","0.505099038","0.139135813","0.193964013","-0.272984629",NA,NA,NA,NA,"-0.251864395","0.243011038","0.261003871","0.177845481","-0.124708318","0.015955106","0.364332688","0.57090841","-0.338564616","-0.163433674","-0.170781963","0.146765878","-0.302143443","0.108185211",0.912782649
"3893",3845,"IQSEC3","ENSG00000120645","-0.262267219","0.067251739",NA,NA,NA,NA,NA,"-0.213364263",NA,"0.065852547","0.014109599","-0.099856237","-0.133130698","-0.047696742","-0.173019808","-0.021303513","-0.525397947","-0.10515823","0.32849035","0.098664648","0.513860203","0.132191028","0.028279483",1.304943419
"3894",3846,"IQSEC3","ENSG00000120645","-0.462895261","0.25333489",NA,NA,NA,NA,NA,"-0.209115443","0.397923478","-0.14775362","0.015253306","0.330221302","-0.210187026","0.067381016","-0.383718294","0.129860015","0.64647689","-0.049793925","0.195138359","0.586697552","0.41925082","0.178532576","0.027166547",1.122216959
"3895",3847,"NPD007","3847","-0.569822426","0.022968764","0.060217523","0.32375083","-0.548218891",NA,NA,NA,NA,"0.145591855","-0.168773674","-0.256075548","-0.126616589","0.015289871","0.003378678","-0.06382131","-0.350462366","-0.090063698","0.054197294","-0.378043292","-0.154225578","0.047068254","-0.229598494",1.03557532
"3896",3848,"NPD007","3848","0.387975004","0.115477217","0.119298928","0.136723297","-0.108376161",NA,NA,NA,NA,"0.019168563","0.152969524",NA,"-0.25445967","0.160323002","-0.346390152","-0.051539415","-0.45843876","0.077424972","-0.096118154","-0.356002029","0.154908825","-0.107276736","-0.175476747",1.065293822
"3897",3849,"TBC1D14","ENSG00000132405","0.229848226","0.078757979","0.283228463","0.359757927","-0.084908381","-0.841816019","-0.288058413","-0.131291458","-0.011341517","0.58538195","0.068665082","0.12057402","-0.024168728","0.138710086","0.295137758","0.042830616","-0.286600613","-0.212147122","0.125622391","-0.09281994","-0.128095104","0.07251421","-0.148876523",0.860143707
"3898",3850,"TBC1D14","ENSG00000132405","0.369534481","0.104148158","0.444223919","0.319761137","-0.11082697","-0.982454933","-0.541960162","0.005783743","-0.037395986","0.508320533","0.091409578","0.287803825","-0.157494359","0.296595096","0.020236441","0.43127058","-0.323607778","-0.150394826","0.385677221","-0.235573759","-0.269791151","-0.109639957","-0.003128835",0.930764747
"3899",3851,"TNNC1","ENSG00000114854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.125132292","0.459431619","0.379588663",1.043298969
"3900",3852,"TNNC1","ENSG00000114854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.306036722","0.839145989","0.434447489",1.378190255
"3901",3853,"3853","3853","0.332537146","-0.005302639","0.021323769","0.222696819","-0.416298045",NA,NA,NA,NA,"0.11324705","-0.405830735","-0.514573173","-0.063554756","0.177787119","-0.166563106","0.017957601","-0.005683639","0.365788586","0.224001674","0.183784417","0.043089141","0.002509035","-0.493725732",0.893240682
"3902",3854,"3854","3854","0.432524926","0.326566161","0.260031918","0.269076213","-0.220198208",NA,NA,NA,NA,"-0.095668235","-0.310661242",NA,"-0.337551619","0.056487191","-0.375542605","0.042834271","0.079002458","0.174330181","-0.234768734","-0.386387295","-0.090670359","0.114314691","-0.191383429",1.243981783
"3903",3855,"CRELD1","ENSG00000163703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.340749271","0.383153438",NA,0.990243902
"3904",3856,"CRELD1","ENSG00000163703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.571103652","-0.110269335",NA,1.027315914
"3905",3857,"PACSIN3","ENSG00000165912","-0.389378544","-0.203043522","0.139162748","0.254138005","-0.439006147",NA,NA,NA,NA,"0.157560672","-0.168279711","-0.095222681","0.062033397","0.556735584","0.017269374","-0.031813002","-0.418374836","-0.289190167","0.043917866","-0.119443552","-0.088200604","0.334274904","-0.055149192",1.077090909
"3906",3858,"PACSIN3","ENSG00000165912","-0.060594525","-0.187782852","0.26995382","-0.133223992","-0.306714413",NA,NA,NA,NA,"-0.11933184","-0.25760052","0.415037499","-0.283710326","-0.013310454","0.187479767","-0.48878885","-0.051057023","0.141611818","0.148237098","0.111439921","-0.071525756","0.036316167","-0.050373523",1.082140635
"3907",3859,"HMBS","ENSG00000256269","0.339056893","-0.251794655","0.191590091",NA,"-0.219527088",NA,NA,NA,NA,"0.438654604","-0.079888905",NA,NA,"0.245245092","-0.150286149","0.057746721","-0.103015147","0.053820428","-0.368585495","-0.171152305","-0.077506733","-0.366482475","-0.32719801",0.800280308
"3908",3860,"HMBS","ENSG00000256269","0.196514624","0.133868708","0.204593921","0.261086134","-0.131942871",NA,NA,NA,NA,"-0.036525876","-0.004217176",NA,NA,"0.512698325","-0.238837172","0.292731188","0","-0.19846945","-0.341150075","-0.197904512","-0.22025835","-0.25261779","-0.255175933",0.989726027
"3909",3861,"RPL38","ENSG00000172809","-0.063453281","-0.32124902","0.09150857","-0.07359927","-0.373341372","-0.569321534","0.174330181","0.091416242","0.217878225","-0.119834566","0.135586708","-0.057089192","-0.079310555","0.232509539","-0.467921408","-0.248074375","-0.833091297","-0.74669214","-0.31875547","-0.377942401","-0.249114428","-0.218361034","0.008810379",0.894308943
"3910",3862,"RPL38","ENSG00000172809","-0.235824296","-0.028332906","0.120707763","0.034849401","-0.027528408","-1.194842634","0.668360754","0.228268988","0.02659954","-0.220720377","-0.009161762","-0.372407647","-0.083396454","0.109099206","-0.350094566","0.02371042","-0.391184691","-0.748679426","-0.284897364","-0.253756592","1.076794351","-0.37522568","-0.058339765",0.961997828
"3911",3863,"CDH4","ENSG00000179242","0.150120089","0.214549537","-0.110726818","0.091147888","-0.050140644",NA,NA,NA,NA,"-0.009915469","0.071110856","0.439334049","0.127196982","0.540231264","-0.067582527","-0.081862112","-0.315378996","-0.136825566","0.225025558","0.090197809","0.077408932","0.39459326","-0.434042668",0.868065967
"3912",3864,"CDH4","ENSG00000179242","0.222873208","0.207182891","0.065802058","0.008062987","-0.236562194",NA,NA,"-0.08210108","0.522111477","-0.012522834","0.074644498","-0.074697367","0.101445264","-0.242666608","-0.434719865","-0.051689477","0.034885518","-0.080270239","-0.077337128","-0.142865048","-0.214668893","0.128305437","0.25792343",0.876872659
"3913",3865,"3865","3865","-0.216898178","-0.154722595","-0.128258068","-0.370655414","-0.418243677","-0.498329192","-0.022741783","-0.556690514",NA,"-0.262659241","-0.1199382","-0.321417316","-0.09661819","-0.042828972","-0.430487692","-0.440712421","-0.564646919","0.089544457","-0.86934075","-0.058869654","-0.381576169","-0.778490748","-0.398449377",0.975270479
"3914",3866,"3866","3866","-0.072403303","-0.230821931","-0.221215672","-0.11954653","-0.398972516","-0.935034488","0.017197893","-0.399595423","-0.302615675","-0.503401075","-0.376980279","-0.097675931","-0.161995317","-1.053771256","0.128556035","-0.666409471","-0.388880113","-0.430277817","-0.582901507","-0.21162599","-0.405495345","-0.635241784","-0.100337215",0.693514886
"3915",3867,"3867","3867","0.294050542","-0.106669157","0.224913881","-0.104143455","-0.66048349",NA,NA,NA,NA,"-0.145624181","-0.087462841",NA,NA,"-0.125412195","-0.022302976","-0.270451877","-0.146019281","-0.064372191","0.149940627","-0.007371989","0.188231913","-0.172510941","-0.009510219",0.719951923
"3916",3868,"3868","3868","0.047415471","-0.149454912","0.034143294","-0.266180154","-0.453278531",NA,NA,NA,NA,"0.16728028","-0.047522707",NA,NA,"0.173666382","0.263034406","0.337644517","-0.057125256","-0.165832247","-0.421488398","-0.078334777","0.00052433","-0.015506586","-0.014923051",0.872840359
"3917",3869,"TPM2","ENSG00000198467","-0.825193728","-0.139234548","-0.347327518","0.063716792","-0.436306116",NA,NA,"0.38332864","1.217580225","-0.612826268","-0.188238376","0.723880395","0.767819546","0.169403891","-0.422460296","0.071990916","0.041820176","0.172885061","0.329756378","0.202885559","0.036982049","0.320789293","-0.025941274",1.166261398
"3918",3870,"TPM2","ENSG00000198467","-0.743903367","-0.405049235","-0.085755815","-0.03752019","-0.506285432",NA,NA,"0.821863511","1.474078395","-0.899833661","-0.597827484","1.043569015","1.02767715","-0.028211596","-0.455129218","0.340220504","-0.060649769","0.330600397","0.237629861","0.238953517","-0.225124564","0.238715681","0.191643971",1.379377432
"3919",3871,"TPM2","ENSG00000198467","-0.826294741","-0.212322563","-0.274567886","-0.198759808","-0.314630684",NA,NA,"0.6546058","0.828429357","0.088614387","-0.355045837","0.973052326","1.02601559","0.351195113","-0.353714584","0.265597095","-0.03104318","0.004857564","0.490195554","0.636592922","-0.113335585","0.371518686","0.175558336",1.517172391
"3920",3872,"TPM2","ENSG00000198467","-0.653074986","-0.249396404","-0.076800897","-0.012100449","-0.520619703",NA,NA,"0.50708207","0.601836319","-0.842210606","-0.306820328","0.957905255","0.775180982","0.339675556","-0.621005251","0.380193359","0.244172669","0.490819843","0.622185537","0.219949997","-0.321834804","-0.226698221","0.102054153",1.371023713
